analysis_spec,sample_role,ccn_str,facility_name_treatment,analysis_state,year,ever_treated,treat_year,post_treat,event_time,did_treat,deal_id,reit_name,platform_name,ownership_effective_date,source_group,verification_tier,ltcfocus_state,ltcfocus_county,facility_name_ltcfocus,ltcfocus_total_beds,ltcfocus_occupancy_pct,ltcfocus_residents,baseline_medicaid_share,baseline_medicaid_n_years,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_directcare_hprd,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,sample_main_staffing,treated_ever,matched_sample,analysis_sample_label
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2015,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,86.96,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,35.0,31.67,2.829,0.308,0.971,1.55,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2016,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,88.41,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,32.79,29.51,3.102,0.352,1.169,1.581,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2017,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,95.0,82.11,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,29.49,20.51,2.571,0.438,0.757,1.376,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2018,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,81.16,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,35.71,30.36,2.968096308933002,0.5213564205955336,0.7048971153846153,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2019,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,65.22,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,48.89,20.0,3.300374529599074,0.8066890107106672,0.6252980170791722,1.8683875018092344,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2020,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,65.22,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,48.89,20.0,2.9622126660577215,0.4550355912376007,0.809222569427752,1.697954505392369,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2021,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,65.22,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,48.89,20.0,2.678,0.564,0.666,1.448,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2022,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,92.75,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,48.44,34.38,2.4279,0.5075,0.4023,1.5181,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2023,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,92.75,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,48.44,34.38,2.5515,0.6038,0.4114,1.5362,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2009,0,,0,,0,,,,,,,IN,179.0,WOODLANDS AT RIVER TERRACE ESTATES,30.0,93.33,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,25.0,25.0,5.560714285714285,0.4089285714285714,1.0714285714285714,4.080357142857143,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2010,0,,0,,0,,,,,,,IN,179.0,WOODLANDS AT RIVER TERRACE ESTATES,30.0,96.67,1.0,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,34.48,20.69,2.9758620689655175,0.293103448275862,0.7586206896551724,1.9241379310344824,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2011,0,,0,,0,,,,,,,IN,179.0,WOODLANDS AT RIVER TERRACE ESTATES,30.0,100.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.0,20.0,4.763,0.0,1.525,3.238,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2012,0,,0,,0,,,,,,,IN,179.0,WOODLANDS AT RIVER TERRACE ESTATES,30.0,100.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,20.0,10.0,2.877,0.283,0.733,1.86,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2013,0,,0,,0,,,,,,,IN,179.0,WOODLANDS AT RIVER TERRACE ESTATES,30.0,100.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,26.67,13.33,3.095,0.157,0.675,2.263,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2014,0,,0,,0,,,,,,,IN,179.0,WOODLANDS AT RIVER TERRACE ESTATES,30.0,90.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,29.63,7.41,3.648,0.233,0.804,2.611,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2015,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,80.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,29.17,8.33,3.885,0.471,0.763,2.652,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2016,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,100.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,36.67,10.0,7.063,0.16,1.683,5.22,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2017,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,76.67,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,52.17,4.35,4.154,0.857,0.467,2.83,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2018,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,93.33,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.43,3.57,3.566951566951567,0.8148860398860398,0.0963675213675213,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2019,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,100.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.67,6.67,5.975859788359788,0.5555555555555556,1.1808201058201058,4.239484126984127,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2020,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,100.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.67,6.67,2.8833333333333337,0.6291666666666668,0.5895833333333333,1.664583333333333,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2021,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,90.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,44.44,11.11,2.518,0.0,0.755,1.763,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2022,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,90.0,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,44.44,11.11,2.8289,0.6006,0.2259,2.0024,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155726,RIVER TERRACE HEALTH CARE CENTER,IN,2023,0,,0,,0,,,,,,,IN,179.0,RIVER TERRACE HEALTH CARE CENTER,30.0,93.33,,30.9979012345679,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.43,3.57,2.8453,0.3603,0.5034,1.9817,1,0,1,control_same_state_matched
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2009,1,2015.0,0,-6.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,80.88,2.0,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,29.09,47.27,4.12,0.4727272727272727,1.1509090909090909,2.496363636363637,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2010,1,2015.0,0,-5.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,75.0,2.0,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,33.33,39.22,4.133333333333333,0.3431372549019608,1.343137254901961,2.447058823529412,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2011,1,2015.0,0,-4.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,60.29,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,41.46,36.59,5.015,0.195,1.996,2.823,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2012,1,2015.0,0,-3.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,67.65,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,56.52,26.09,4.161,0.282,0.842,3.037,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2013,1,2015.0,0,-2.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,72.06,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,63.27,22.45,4.458,0.363,1.503,2.592,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2014,1,2015.0,0,-1.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,64.71,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,50.0,45.45,4.531,0.405,1.765,2.361,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2015,1,2015.0,1,0.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,75.0,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,58.82,25.49,4.092,0.35,1.354,2.388,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2016,1,2015.0,1,1.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,70.59,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,75.0,14.58,4.623,0.774,1.097,2.752,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2017,1,2015.0,1,2.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,83.82,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,63.16,22.81,2.831,0.254,0.812,1.765,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2018,1,2015.0,1,3.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,88.24,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,65.0,23.33,2.6043907103825137,0.0609562841530054,1.0080994535519128,0.0,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2019,1,2015.0,1,4.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,80.88,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,60.0,29.09,2.1888958643034115,0.2083826821675878,0.5860116511022171,1.3945015310336066,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2020,1,2015.0,1,5.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,80.88,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,60.0,29.09,2.912887277988118,0.2209073783359497,0.9419603687628896,1.7500195308892788,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2021,1,2015.0,1,6.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,79.41,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,48.15,40.74,2.8,0.032,1.019,1.75,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2022,1,2015.0,1,7.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,75.0,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,58.82,21.57,2.4114,0.5632,0.5234,1.3248,1,1,1,REIT001
reit_extended_same_state_matched,treated,155727,STONEBRIDGE HEALTH CAMPUS,IN,2023,1,2015.0,1,8.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,93.0,STONEBRIDGE HEALTH CAMPUS,68.0,79.41,,45.61166666666667,6.0,2009.0,2014.0,treated_all_preyears,,64.81,14.81,2.8178,0.5857,0.6809,1.5512,1,1,1,REIT001
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2009,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,89.71,0.0,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,39.34,26.23,4.095081967213115,0.4762295081967214,1.218032786885246,2.400819672131147,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2010,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,92.65,0.0,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.16,33.33,3.2206349206349203,0.3809523809523809,0.8809523809523809,1.9587301587301589,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2011,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,91.18,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,33.87,30.65,2.82,0.435,0.901,1.484,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2012,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,89.71,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,36.07,26.23,3.643,0.778,0.844,2.02,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2013,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,83.82,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,36.84,22.81,3.521,0.365,0.885,2.271,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2014,0,,0,,0,,,,,,,IN,51.0,RIVER OAKS HEALTH CAMPUS,68.0,89.71,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,31.15,27.87,3.367,0.604,0.796,1.967,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2015,0,,0,,0,,,,,,,IN,51.0,RIVER OAKS HEALTH CAMPUS,68.0,91.18,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,43.55,25.81,3.038,0.978,0.472,1.588,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2016,0,,0,,0,,,,,,,IN,51.0,RIVER OAKS HEALTH CAMPUS,68.0,89.71,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,37.7,21.31,2.722,0.647,0.598,1.478,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2017,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,91.18,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,38.71,25.81,2.422,0.626,0.57,1.226,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2018,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,91.18,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,38.71,25.81,2.422,0.626,0.57,1.226,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2019,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,85.29,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.55,15.52,2.595946741854637,0.7819010025062656,0.5159774436090226,1.2980682957393483,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2020,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,85.29,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.55,15.52,2.979991291727141,1.1314085631349784,0.4119753265602321,1.4366074020319304,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2021,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,85.29,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.55,15.52,2.929,0.786,0.643,1.5,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2022,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,85.29,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.55,15.52,2.2353,0.5334,0.445,1.2569,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155732,RIVEROAKS HEALTH CAMPUS,IN,2023,0,,0,,0,,,,,,,IN,51.0,RIVEROAKS HEALTH CAMPUS,68.0,83.82,,36.02189300411522,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,50.88,17.54,2.1139,0.8479,0.3531,0.9129,1,0,1,control_same_state_matched
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2009,1,2015.0,0,-6.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,80.88,8.0,39.47,6.0,2009.0,2014.0,treated_all_preyears,,34.55,38.18,4.176363636363636,0.2427272727272727,1.8027272727272723,2.130909090909091,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2010,1,2015.0,0,-5.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,92.65,1.0,39.47,6.0,2009.0,2014.0,treated_all_preyears,,46.03,30.16,3.0452380952380955,0.3896825396825397,0.811904761904762,1.8436507936507935,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2011,1,2015.0,0,-4.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,73.53,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,32.0,24.0,4.361,0.331,1.727,2.303,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2012,1,2015.0,0,-3.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,79.41,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,42.59,22.22,4.859,0.346,1.844,2.669,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2013,1,2015.0,0,-2.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,64.71,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,40.91,18.18,4.068,0.273,1.473,2.323,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2014,1,2015.0,0,-1.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,79.41,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,40.74,27.78,3.023,0.427,1.033,1.563,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2015,1,2015.0,1,0.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,73.53,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,44.0,24.0,3.45,0.114,1.52,1.816,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2016,1,2015.0,1,1.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,80.88,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,49.09,21.82,2.844,0.585,0.774,1.485,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2017,1,2015.0,1,2.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,75.0,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,58.82,19.61,3.095,0.487,0.978,1.629,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2018,1,2015.0,1,3.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,75.0,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,58.82,19.61,3.095,0.487,0.978,1.629,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2019,1,2015.0,1,4.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,77.94,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,56.6,11.32,2.4442909090909093,0.3193818181818181,1.093381818181818,1.0315272727272728,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2020,1,2015.0,1,5.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,86.76,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,49.15,25.42,2.5513172606568832,0.4811327742837176,0.7847784765897973,1.2854060097833684,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2021,1,2015.0,1,6.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,77.94,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,56.6,11.32,2.415,0.457,0.827,1.131,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2022,1,2015.0,1,7.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,72.06,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,44.9,40.82,2.2744,0.4437,0.7066,1.1242,1,1,1,REIT001
reit_extended_same_state_matched,treated,155735,ASHFORD PLACE HEALTH CAMPUS,IN,2023,1,2015.0,1,8.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,145.0,ASHFORD PLACE HEALTH CAMPUS,68.0,72.06,,39.47,6.0,2009.0,2014.0,treated_all_preyears,,44.9,40.82,2.4772,0.3946,0.6951,1.3875,1,1,1,REIT001
