ccn_str,facility_name_reit_file,state,owner_cluster,year,event_time,ltcfocus_facility_name,ltcfocus_state,ltcfocus_total_beds,ltcfocus_residents,ltcfocus_avg_dailycensus,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,ltcfocus_directcare_hprd,ltcfocus_source_file
365616,HEARTLAND OF KETTERING,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF KETTERING,OH,100,,88.18,47.25,16.48,0.618,0.546,1.966,3.13,facility_2011.xls
365616,HEARTLAND OF KETTERING,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF KETTERING,OH,100,,87.76,43.68,13.79,0.486,0.459,2.263,3.207,facility_2012.xls
365616,HEARTLAND OF KETTERING,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF KETTERING,OH,100,,87.54,43.68,13.79,0.486,0.459,2.263,3.207,facility_2013.xls
365617,HEARTLAND OF WATERVILLE,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF WATERVILLE,OH,126,,,63.39,11.61,0.5392857142857143,0.9629464285714284,2.084375,3.5866071428571433,facil2009new.xls
365617,HEARTLAND OF WATERVILLE,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF WATERVILLE,OH,126,,,64.1,17.09,0.5217948717948718,0.138034188034188,2.3094017094017096,2.9692307692307693,facil2010new.xls
365617,HEARTLAND OF WATERVILLE,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF WATERVILLE,OH,126,,102.92,57.14,15.13,0.441,0.645,2.232,3.318,facility_2011.xls
365617,HEARTLAND OF WATERVILLE,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF WATERVILLE,OH,126,,108.51,49.52,22.86,0.575,1.027,2.223,3.826,facility_2012.xls
365617,HEARTLAND OF WATERVILLE,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF WATERVILLE,OH,126,,104.6,65.81,16.24,0.459,1.062,2.342,3.863,facility_2013.xls
365619,HEARTLAND OF BUCYRUS,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF BUCYRUS,OH,96,,,45.68,30.86,0.1753086419753086,1.1080246913580247,2.1524691358024692,3.435802469135802,facil2009new.xls
365619,HEARTLAND OF BUCYRUS,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF BUCYRUS,OH,96,,,66.67,16.09,0.3505747126436782,0.6017241379310344,2.561494252873563,3.513793103448276,facil2010new.xls
365619,HEARTLAND OF BUCYRUS,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF BUCYRUS,OH,96,,82.75,69.51,4.88,0.066,0.662,1.961,2.69,facility_2011.xls
365619,HEARTLAND OF BUCYRUS,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF BUCYRUS,OH,90,,79.08,72.5,15.0,0.506,0.633,1.801,2.939,facility_2012.xls
365619,HEARTLAND OF BUCYRUS,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF BUCYRUS,OH,86,,78.84,72.5,8.75,0.385,0.859,1.923,3.167,facility_2013.xls
365620,HEARTLAND OF RIVERVIEW,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF RIVERVIEW,OH,100,,,65.26,18.95,0.2826315789473683,0.781578947368421,1.94,3.004210526315789,facil2009new.xls
365620,HEARTLAND OF RIVERVIEW,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF RIVERVIEW,OH,100,,,56.99,20.43,0.4569892473118279,0.8204301075268817,1.9655913978494624,3.243010752688172,facil2010new.xls
365620,HEARTLAND OF RIVERVIEW,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF RIVERVIEW,OH,100,,93.61,56.12,37.76,0.446,0.57,2.134,3.151,facility_2011.xls
365620,HEARTLAND OF RIVERVIEW,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF RIVERVIEW,OH,100,,95.08,56.12,37.76,0.446,0.57,2.134,3.151,facility_2012.xls
365620,HEARTLAND OF RIVERVIEW,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF RIVERVIEW,OH,100,,94.09,59.79,23.71,0.496,0.542,1.904,2.942,facility_2013.xls
365621,HEARTLAND OF HILLSBORO,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF HILLSBORO,OH,100,,,47.87,32.98,0.4787234042553192,0.6867021276595744,1.9335106382978724,3.0989361702127662,facil2009new.xls
365621,HEARTLAND OF HILLSBORO,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF HILLSBORO,OH,100,,,47.87,32.98,0.4787234042553192,0.6867021276595744,1.9335106382978724,3.0989361702127662,facil2010new.xls
365621,HEARTLAND OF HILLSBORO,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF HILLSBORO,OH,100,,89.85,51.16,22.09,0.862,0.568,2.113,3.543,facility_2011.xls
365621,HEARTLAND OF HILLSBORO,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF HILLSBORO,OH,100,,92.78,52.27,18.18,0.602,0.727,2.202,3.531,facility_2012.xls
365621,HEARTLAND OF HILLSBORO,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF HILLSBORO,OH,100,,88.31,62.92,21.35,0.694,0.519,2.066,3.278,facility_2013.xls
365640,HEARTLAND OF MIAMISBURG,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF MIAMISBURG,OH,100,,,49.37,20.25,0.3626582278481013,0.770253164556962,1.9398734177215189,3.0727848101265822,facil2009new.xls
365640,HEARTLAND OF MIAMISBURG,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF MIAMISBURG,OH,100,,,53.57,17.86,0.3863095238095238,0.6517857142857143,1.8815476190476192,2.919642857142857,facil2010new.xls
365640,HEARTLAND OF MIAMISBURG,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF MIAMISBURG,OH,100,,81.72,53.57,17.86,0.386,0.652,1.882,2.92,facility_2011.xls
365640,HEARTLAND OF MIAMISBURG,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF MIAMISBURG,OH,100,,84.57,57.78,7.78,0.463,0.607,1.768,2.838,facility_2012.xls
365640,HEARTLAND OF MIAMISBURG,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF MIAMISBURG,OH,120,,91.94,71.6,8.64,0.381,0.715,2.202,3.298,facility_2013.xls
365666,HEARTLAND OF INDIAN LAKE REHAB,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF INDIAN LAKE REHAB,OH,51,,,65.0,10.0,0.78375,0.62125,1.4375,2.8425,facil2009new.xls
365666,HEARTLAND OF INDIAN LAKE REHAB,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF INDIAN LAKE REHAB,OH,51,,,65.63,6.25,0.9125,0.8484375,1.8984375,3.659375,facil2010new.xls
365666,HEARTLAND OF INDIAN LAKE REHAB,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF INDIAN LAKE REHAB,OH,51,,36.36,60.98,19.51,0.577,0.496,1.821,2.894,facility_2011.xls
365666,HEARTLAND OF INDIAN LAKE REHAB,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF INDIAN LAKE REHAB,OH,51,,27.63,59.26,11.11,0.53,0.741,2.106,3.376,facility_2012.xls
365666,HEARTLAND OF INDIAN LAKE REHAB,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF INDIAN LAKE REHAB,OH,51,,28.93,58.33,20.83,1.088,0.771,2.321,4.179,facility_2013.xls
365691,HEARTLAND OF MENTOR,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF MENTOR,OH,167,,,31.71,37.2,0.5984756097560975,1.1341463414634143,1.6527439024390245,3.385365853658536,facil2009new.xls
365691,HEARTLAND OF MENTOR,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF MENTOR,OH,167,,,26.99,42.33,0.6248466257668711,1.1030674846625768,1.9346625766871168,3.6625766871165646,facil2010new.xls
365691,HEARTLAND OF MENTOR,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF MENTOR,OH,167,,150.96,26.92,45.51,0.772,0.911,2.0,3.683,facility_2011.xls
365691,HEARTLAND OF MENTOR,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF MENTOR,OH,167,,145.1,34.33,36.57,0.751,1.038,1.78,3.569,facility_2012.xls
365691,HEARTLAND OF MENTOR,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF MENTOR,OH,167,,142.52,32.61,37.68,0.954,1.235,2.079,4.269,facility_2013.xls
365738,HEARTLAND OF WOODRIDGE,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF WOODRIDGE,OH,112,,,44.33,22.68,0.6185567010309279,1.6201030927835052,2.003092783505154,4.241752577319587,facil2009new.xls
365738,HEARTLAND OF WOODRIDGE,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF WOODRIDGE,OH,112,,,50.0,27.55,0.5020408163265306,0.995408163265306,1.8775510204081631,3.3749999999999996,facil2010new.xls
365738,HEARTLAND OF WOODRIDGE,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF WOODRIDGE,OH,112,,89.59,49.45,15.38,0.568,1.063,1.835,3.465,facility_2011.xls
365738,HEARTLAND OF WOODRIDGE,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF WOODRIDGE,OH,112,,91.73,58.95,17.89,0.537,0.963,1.971,3.471,facility_2012.xls
365738,HEARTLAND OF WOODRIDGE,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF WOODRIDGE,OH,112,,95.14,58.95,17.89,0.537,0.963,1.971,3.471,facility_2013.xls
365780,HEARTLAND OF MARIETTA,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF MARIETTA,OH,101,,,65.56,22.22,0.5738888888888889,0.5694444444444444,2.001666666666667,3.145,facil2009new.xls
365780,HEARTLAND OF MARIETTA,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF MARIETTA,OH,101,,,51.85,30.86,0.4969135802469135,0.5876543209876542,2.0555555555555554,3.1401234567901235,facil2010new.xls
365780,HEARTLAND OF MARIETTA,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF MARIETTA,OH,101,,85.68,56.82,18.18,0.587,0.408,2.222,3.216,facility_2011.xls
365780,HEARTLAND OF MARIETTA,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF MARIETTA,OH,101,,83.97,59.77,20.69,0.511,0.471,1.984,2.967,facility_2012.xls
365780,HEARTLAND OF MARIETTA,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF MARIETTA,OH,101,,90.21,59.77,20.69,0.511,0.471,1.984,2.967,facility_2013.xls
365849,HEARTLAND - HOLLY GLEN,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND - HOLLY GLEN,OH,98,,,60.44,16.48,0.3642857142857142,0.876923076923077,1.652197802197802,2.893406593406593,facil2009new.xls
365849,HEARTLAND - HOLLY GLEN,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND - HOLLY GLEN,OH,98,,,66.29,14.61,0.4382022471910112,0.8612359550561799,2.02191011235955,3.321348314606742,facil2010new.xls
365849,HEARTLAND - HOLLY GLEN,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND - HOLLY GLEN,OH,98,,81.92,68.29,15.85,0.524,0.935,2.092,3.551,facility_2011.xls
365849,HEARTLAND - HOLLY GLEN,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND - HOLLY GLEN,OH,98,,83.12,60.49,16.05,0.543,0.773,1.958,3.275,facility_2012.xls
365849,HEARTLAND - HOLLY GLEN,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND - HOLLY GLEN,OH,98,,80.17,64.2,12.35,0.485,0.754,1.891,3.13,facility_2013.xls
366100,HEARTLAND OF CENTERVILLE,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF CENTERVILLE,OH,140,,,39.32,25.64,0.7047008547008549,0.4961538461538461,2.0871794871794873,3.288034188034188,facil2009new.xls
366100,HEARTLAND OF CENTERVILLE,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF CENTERVILLE,OH,140,,,47.37,16.67,0.7118421052631579,0.674561403508772,2.2228070175438597,3.6092105263157888,facil2010new.xls
366100,HEARTLAND OF CENTERVILLE,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF CENTERVILLE,OH,140,,118.33,47.37,16.67,0.712,0.675,2.223,3.609,facility_2011.xls
366100,HEARTLAND OF CENTERVILLE,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF CENTERVILLE,OH,140,,118.55,43.8,19.83,0.594,0.562,2.183,3.339,facility_2012.xls
366100,HEARTLAND OF CENTERVILLE,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF CENTERVILLE,OH,140,,102.68,54.46,11.88,0.756,0.582,2.116,3.454,facility_2013.xls
366199,HEARTLAND FAIRFIELD NURSING CENTER,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND FAIRFIELD NURSING CENTER,OH,99,,,57.33,10.67,0.5133333333333333,0.75,1.838666666666667,3.102,facil2009new.xls
366199,HEARTLAND-FAIRFIELD NURSING CENTER,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND-FAIRFIELD NURSING CENTER,OH,99,,,59.62,5.77,0.5384615384615384,0.8701923076923077,1.804807692307692,3.213461538461539,facil2010new.xls
366199,HEARTLAND-FAIRFIELD NURSING CENTER,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND-FAIRFIELD NURSING CENTER,OH,99,,63.45,66.67,12.0,0.476,0.742,2.067,3.285,facility_2011.xls
366199,HEARTLAND-FAIRFIELD NURSING CENTER,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND-FAIRFIELD NURSING CENTER,OH,99,,59.83,69.35,11.29,0.781,0.561,1.944,3.286,facility_2012.xls
366199,HEARTLAND-FAIRFIELD NURSING CENTER,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND-FAIRFIELD NURSING CENTER,OH,99,,65.67,68.42,5.26,0.428,0.406,1.739,2.574,facility_2013.xls
366304,HEARTLAND OF MARION,OH,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF MARION,OH,120,,,34.91,33.02,0.3976415094339622,1.024056603773585,2.5457547169811323,3.9674528301886793,facil2009new.xls
366304,HEARTLAND OF MARION,OH,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF MARION,OH,120,,,39.64,29.73,0.554954954954955,0.8328828828828828,2.4085585585585587,3.796396396396396,facil2010new.xls
366304,HEARTLAND OF MARION,OH,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF MARION,OH,120,,113.43,48.72,27.35,0.576,0.871,2.125,3.572,facility_2011.xls
366304,HEARTLAND OF MARION,OH,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF MARION,OH,118,,113.6,55.56,24.07,0.39,1.005,2.499,3.894,facility_2012.xls
366304,HEARTLAND OF MARION,OH,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF MARION,OH,136,,114.37,51.97,33.86,0.574,0.851,2.265,3.69,facility_2013.xls
366343,MANORCARE HEALTH SERVICES -  PARMA,OH,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES -  PARMA,OH,120,,,33.33,37.25,0.8779411764705882,1.101470588235294,2.2862745098039214,4.265686274509804,facil2009new.xls
366343,MANORCARE HEALTH SERVICES -  PARMA,OH,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES -  PARMA,OH,120,,,27.93,27.93,0.8040540540540541,0.9954954954954957,1.899099099099099,3.698648648648649,facil2010new.xls
366343,MANORCARE HEALTH SERVICES -  PARMA,OH,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES -  PARMA,OH,120,,106.66,31.0,40.0,0.514,1.002,1.932,3.448,facility_2011.xls
366343,MANORCARE HEALTH SERVICES -  PARMA,OH,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES -  PARMA,OH,120,,97.06,31.0,40.0,0.514,1.002,1.932,3.448,facility_2012.xls
366343,MANORCARE HEALTH SERVICES -  PARMA,OH,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES -  PARMA,OH,130,,108.56,42.86,33.93,0.869,0.825,1.996,3.69,facility_2013.xls
375042,MANORCARE HEALTH SERVICES-NORTHWEST,OK,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-NORTHWEST,OK,132,,,71.13,7.22,0.3154639175257731,0.811340206185567,1.4809278350515465,2.6077319587628867,facil2009new.xls
375042,MANORCARE HEALTH SERVICES-NORTHWEST,OK,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-NORTHWEST,OK,132,,,72.15,8.86,0.5145569620253165,1.112025316455696,2.020253164556962,3.646835443037975,facil2010new.xls
375042,MANORCARE HEALTH SERVICES-NORTHWEST,OK,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-NORTHWEST,OK,132,,69.76,65.38,20.51,0.308,1.222,2.115,3.645,facility_2011.xls
375042,MANORCARE HEALTH SERVICES-NORTHWEST,OK,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-NORTHWEST,OK,132,,64.51,70.0,8.57,0.437,1.124,2.052,3.614,facility_2012.xls
375042,MANORCARE HEALTH SERVICES-NORTHWEST,OK,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-NORTHWEST,OK,132,,71.23,59.72,20.83,0.541,1.222,2.063,3.826,facility_2013.xls
375094,MANORCARE HEALTH SERVICES-TULSA,OK,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-TULSA,OK,118,,,45.16,19.35,0.3978494623655914,0.7473118279569892,1.9435483870967745,3.088709677419355,facil2009new.xls
375094,MANORCARE HEALTH SERVICES-TULSA,OK,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-TULSA,OK,118,,,51.92,15.38,0.4798076923076922,0.7192307692307692,2.323076923076923,3.5221153846153843,facil2010new.xls
375094,MANORCARE HEALTH SERVICES-TULSA,OK,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-TULSA,OK,118,,81.2,57.3,17.98,0.648,0.813,2.089,3.551,facility_2011.xls
375094,MANORCARE HEALTH SERVICES-TULSA,OK,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-TULSA,OK,118,,86.91,54.46,16.83,0.619,0.713,1.897,3.229,facility_2012.xls
375094,MANORCARE HEALTH SERVICES-TULSA,OK,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-TULSA,OK,118,,76.98,57.53,16.44,0.46,0.725,2.258,3.442,facility_2013.xls
375098,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,116,,,40.43,21.28,0.200531914893617,1.377659574468085,2.033510638297872,3.6117021276595738,facil2009new.xls
375098,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,116,,,39.56,30.77,0.3736263736263736,1.3329670329670331,1.992307692307692,3.698901098901098,facil2010new.xls
375098,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,116,,79.81,46.84,22.78,0.444,1.097,2.227,3.768,facility_2011.xls
375098,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,112,,81.06,52.94,11.76,0.293,1.929,2.926,5.149,facility_2012.xls
375098,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-MIDWEST CITY,OK,112,,83.33,46.91,25.93,0.618,1.12,2.162,3.9,facility_2013.xls
375135,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,112,,,62.2,14.63,0.3225609756097561,1.2920731707317072,2.1896341463414632,3.8042682926829263,facil2009new.xls
375135,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,112,,,67.57,12.16,0.4621621621621622,0.8351351351351352,1.972972972972973,3.2702702702702706,facil2010new.xls
375135,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,112,,64.07,58.82,14.71,0.512,0.932,2.208,3.652,facility_2011.xls
375135,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,112,,75.78,50.65,19.48,0.325,1.132,2.253,3.71,facility_2012.xls
375135,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-SOUTHWEST,OK,112,,72.38,41.67,31.94,0.492,0.999,2.099,3.59,facility_2013.xls
395037,MANORCARE HEALTH SERVICES-KINGSTON COU,PA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-KINGSTON COU,PA,151,,,50.35,26.24,0.3407801418439716,0.9851063829787234,2.0141843971631204,3.3400709219858156,facil2009new.xls
395037,MANORCARE HEALTH SERVICES-KINGSTON COU,PA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-KINGSTON COU,PA,151,,,54.11,26.03,0.3356164383561644,0.8657534246575342,1.9246575342465753,3.1260273972602737,facil2010new.xls
395037,MANORCARE HEALTH SERVICES-KINGSTON COURT,PA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-KINGSTON COURT,PA,151,,137.9,53.47,17.36,0.474,0.808,1.96,3.241,facility_2011.xls
395037,MANORCARE HEALTH SERVICES-KINGSTON COURT,PA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-KINGSTON COURT,PA,151,,138.15,53.85,27.97,0.412,0.767,1.844,3.023,facility_2012.xls
395037,MANORCARE HEALTH SERVICES-KINGSTON COURT,PA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-KINGSTON COURT,PA,151,,135.93,56.12,19.42,0.482,0.855,1.809,3.146,facility_2013.xls
395068,HEARTLAND HEALTH CARE CENTER (PITTSBUR,PA,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND HEALTH CARE CENTER (PITTSBUR,PA,224,,,84.44,8.33,0.5422222222222222,0.8008333333333332,1.9913888888888889,3.334444444444444,facil2009new.xls
395068,HEARTLAND HEALTH CARE CENTER (PITTSBUR,PA,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND HEALTH CARE CENTER (PITTSBUR,PA,224,,,89.67,3.26,0.6654891304347825,0.6980978260869566,1.8565217391304345,3.220108695652174,facil2010new.xls
395068,HEARTLAND HEALTH CARE CENTER (PITTSBURGH),PA,Healthpeak / HCR ManorCare,2011,0,HEARTLAND HEALTH CARE CENTER (PITTSBURGH),PA,224,,176.71,78.95,6.43,0.631,0.62,1.974,3.224,facility_2011.xls
395068,MANORCARE HEALTH SERVICES-PITTSBURGH,PA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-PITTSBURGH,PA,224,,172.76,80.22,7.69,0.571,0.774,1.895,3.24,facility_2012.xls
395068,MANORCARE HEALTH SERVICES-PITTSBURGH,PA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-PITTSBURGH,PA,208,,174.53,76.37,10.44,0.688,0.652,1.817,3.157,facility_2013.xls
395199,MANORCARE HEALTH SERVICES-LANCASTER,PA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-LANCASTER,PA,172,,,56.58,19.74,0.2118421052631578,1.132236842105263,1.8358552631578944,3.1799342105263153,facil2009new.xls
395199,MANORCARE HEALTH SERVICES-LANCASTER,PA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-LANCASTER,PA,172,,,60.61,17.58,0.3375757575757575,1.086666666666667,1.9660606060606056,3.39030303030303,facil2010new.xls
395199,MANORCARE HEALTH SERVICES-LANCASTER,PA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-LANCASTER,PA,172,,155.23,69.09,15.76,0.32,1.088,1.945,3.354,facility_2011.xls
395199,MANORCARE HEALTH SERVICES-LANCASTER,PA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-LANCASTER,PA,172,,161.57,70.97,12.26,0.329,1.128,1.991,3.449,facility_2012.xls
395199,MANORCARE HEALTH SERVICES-LANCASTER,PA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-LANCASTER,PA,172,,160.97,70.48,14.46,0.298,1.009,1.82,3.128,facility_2013.xls
395309,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,150,,,61.87,14.39,0.3100719424460431,0.9640287769784172,1.883093525179856,3.157194244604317,facil2009new.xls
395309,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,151,,,63.51,16.22,0.3483108108108108,0.9824324324324324,1.7760135135135138,3.106756756756757,facil2010new.xls
395309,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,151,,143.63,67.12,13.7,0.406,0.644,1.009,2.059,facility_2011.xls
395309,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,151,,142.55,63.27,18.37,0.435,0.902,1.941,3.278,facility_2012.xls
395309,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-YORK SOUTH,PA,151,,140.6,66.43,11.89,0.515,0.805,1.829,3.149,facility_2013.xls
395344,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,179,,,67.47,17.47,0.2487951807228915,0.8108433734939761,1.8671686746987952,2.9268072289156626,facil2009new.xls
395344,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,179,,,71.86,16.17,0.482934131736527,0.7407185628742516,1.9832335329341315,3.20688622754491,facil2010new.xls
395344,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,179,,163.74,77.78,10.53,0.349,0.806,1.895,3.049,facility_2011.xls
395344,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-POTTSVILLE,PA,179,,162.97,77.78,10.53,0.349,0.806,1.895,3.049,facility_2012.xls
